Instituição;Código;TCB;TD;TC;SR;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BCO INBURSA S.A. - PRUDENCIAL;1.000.081.335;b1;I;3;S4;SAO PAULO;SP;03/2026;11.636.017;38.350;818.926;2.245.852;4.363.965;2.429.093;1.736.533;0;11.632.720;19;683;1.359;777;47;87;0;2.972;1;57;120;146;0;0;0;324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GM - PRUDENCIAL;1.000.080.848;b2;C;3;S3;SAO PAULO;SP;03/2026;11.078.686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103.024;1.405.547;3.613.087;4.956.834;995.514;4.680;0;11.078.686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HONDA - PRUDENCIAL;1.000.080.611;b2;C;3;S3;SAO PAULO;SP;03/2026;10.101.238;0;0;0;0;0;0;0;0;39;47;25;0;0;0;0;111;255.504;1.475.858;3.510.945;4.408.001;450.697;122;0;10.101.127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1.000.081.421;b2;I;3;S3;PORTO ALEGRE;RS;03/2026;9.936.445;0;0;0;0;0;0;0;0;15.993;40.103;52.970;77.399;16.670;2.067;0;205.201;0;255;217;478;3;0;0;952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;327.511;912.706;2.034.100;3.997.609;1.579.365;398.379;0;9.249.670;226.491;162.467;48.970;35.868;6.388;438;0;480.622;0
PARANÁ BANCO - PRUDENCIAL;1.000.080.233;b1;C;2;S4;CURITIBA;PR;03/2026;8.969.457;32.345;461.344;1.257.097;2.361.265;1.264.190;804.286;0;6.180.528;181;291.159;695.194;1.051.426;395.521;188.579;251;2.622.311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247;16.828;39.064;66.869;28.573;10.894;0;162.475;0;0;0;0;0;0;0;0;121;267;674;1.385;763;886;47;4.143;0
BANESTES - PRUDENCIAL;1.000.080.147;b1;C;1;S3;VITORIA;ES;03/2026;8.852.682;11.352;191.561;534.351;1.077.983;703.881;1.294.310;0;3.813.438;10.880;48.969;112.894;142.090;48.632;9.361;487;373.314;669;3.913;10.903;19.262;4.935;89;0;39.770;760;31.792;95.166;247.495;235.637;1.036.226;1.024.865;2.671.942;63.030;656.016;15.623;0;0;0;0;734.669;5.675;59.030;390.555;295.569;164.320;73.498;0;988.647;11.031;63.981;49.428;65.266;23.577;17.229;392;230.903;0
NEON PAGAMENTOS IP - PRUDENCIAL;1.000.085.702;n1;C;2;S4;SAO PAULO;SP;03/2026;7.963.525;122.423;222.864;381.151;210.689;21.710;1.454;0;960.290;203.253;253.233;250.623;23.727;60;0;0;730.896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.948.022;3.259.028;1.002.296;62.988;5;0;0;6.272.339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1.000.081.562;b2;C;3;S3;SAO PAULO;SP;03/2026;7.623.260;0;0;0;0;0;0;0;0;17;367;916;593;93;0;0;1.986;30.776;1.094.911;2.703.432;3.302.416;431.936;499;0;7.563.970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;344;9.623;22.224;23.065;2.046;1;0;57.304;0
REALIZE SCFI - PRUDENCIAL;1.000.084.703;n1;I;3;S4;PORTO ALEGRE;RS;03/2026;6.586.718;0;0;0;0;0;0;0;0;3.666;4.367;2.406;46;0;0;0;10.486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.920.303;3.298.717;1.250.261;106.921;30;0;0;6.576.232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1.000.083.553;n1;I;2;S4;SAO PAULO;SP;03/2026;6.389.736;39;4.945;21.160;17.771;2.563;671;0;47.150;291.724;205.608;211.958;55.267;5.184;3.788;0;773.528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.591.372;2.811.870;1.145.811;20.004;1;0;0;5.569.058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ORIGINAL - PRUDENCIAL;1.000.080.903;b1;C;2;S3;SAO PAULO;SP;03/2026;6.384.824;0;0;0;0;0;0;0;0;1.881;5.987;16.113;20.313;14.856;0;0;59.150;0;0;0;0;0;0;0;0;2;2;6;14;13;49;0;86;0;0;0;0;0;0;0;0;0;173.695;450.712;358.130;0;0;0;982.537;154.316;1.053.367;1.843.537;1.799.123;316.707;135;175.867;5.343.051;0
CREFISA S.A. CFI - PRUDENCIAL;1.000.083.632;b1;C;2;S4;SAO PAULO;SP;03/2026;6.365.364;47.661;133.905;349.687;610.484;222.129;45.813;0;1.409.679;2.215.542;1.506.179;1.089.917;57.116;1.651;64;2;4.870.471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.108;34.522;4.875;0;0;0;0;72.506;0;0;0;0;0;0;0;0;11;575;12.122;0;0;0;0;12.708;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1.000.081.634;b1;C;1;S4;ARACAJU;SE;03/2026;5.543.240;13.910;116.102;253.310;611.528;476.431;606.668;218;2.078.166;24.224;56.904;171.764;281.179;170.477;39.294;37;743.878;0;0;0;0;0;0;0;0;827;6.431;19.390;51.226;49.343;215.894;225.775;568.885;313.424;1.023.456;390.167;4.666;0;0;0;1.731.713;33.353;17.197;95.758;133.569;61.120;29.373;0;370.369;8.020;22.512;7.673;3.374;2.783;5.867;0;50.229;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S3;BLUMENAU;SC;03/2026;5.427.921;518;4.147;10.407;16.703;4.605;2.408;0;38.788;72.617;371.741;875.459;1.355.482;334.424;86.969;1.343;3.098.035;10.886;39.797;102.766;196.367;58.814;1.097;0;409.726;642;29.061;80.756;182.137;143.120;367.976;126.224;929.915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79.015;129.099;302.563;224.090;99.251;113.356;4.083;951.456;0
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1.000.081.311;b4;C;1;S3;PORTO ALEGRE;RS;03/2026;5.280.417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.040;163.911;833.871;1.697.432;1.189.150;1.127.267;111;5.041.783;46;17.765;29.002;118.658;42.327;30.835;0;238.634;0
APE POUPEX - PRUDENCIAL;1.000.081.184;n1;I;2;S3;BRASILIA;DF;03/2026;5.278.353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.109;96.870;275.691;671.836;586.427;2.167.330;1.410.682;5.212.945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;1.609;4.603;11.266;9.508;32.519;5.743;65.408;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S3;BEBEDOURO;SP;03/2026;5.052.474;161;808;2.222;3.169;364;0;0;6.723;118.364;282.923;692.590;614.847;256.717;118.138;253;2.083.832;2.258;18.330;39.931;68.459;16.772;166;0;145.916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69.897;577.723;1.071.261;637.278;174.279;102.162;0;2.632.601;44.051;85.710;48.554;3.455;1.633;0;0;183.402;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S3;LUCAS DO RIO VERDE;MT;03/2026;4.884.758;1.545;20.841;64.246;102.041;38.305;18.880;0;245.858;13.269;69.531;123.215;114.142;21.977;8.982;6;351.122;2.787;16.074;36.988;44.621;6.716;5;0;107.191;43;719;2.004;4.437;3.440;8.298;2.259;21.198;40.959;305.970;113.236;1.801;0;0;0;461.967;14.983;135.576;247.797;131.668;44.863;17.418;0;592.305;85.666;414.910;1.067.367;787.910;512.393;236.870;0;3.105.117;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79.342.069;b3S;I;2;S3;MARINGA;PR;03/2026;4.723.338;2.603;30.979;81.627;144.367;58.394;35.956;14;353.939;10.049;64.550;133.229;121.299;26.547;13.681;0;369.355;830;8.238;19.931;26.004;5.056;21;0;60.080;0;0;0;0;0;0;0;0;34.410;329.894;132.608;2.930;0;0;0;499.843;18.031;739.051;866.953;751.241;177.835;94.605;0;2.647.717;54.568;132.882;203.749;215.144;108.049;78.013;0;792.405;0
FACTA S.A. CFI - PRUDENCIAL;1.000.083.704;n1;C;2;S4;PORTO ALEGRE;RS;03/2026;4.577.832;87.891;325.534;891.784;1.529.892;639.883;306.975;257;3.782.216;48.773;110.326;205.189;274.270;105.141;51.913;2;795.615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;PALOTINA;PR;03/2026;4.468.663;1.071;11.333;27.727;41.492;9.841;5.134;0;96.598;31.830;161.193;271.587;428.174;159.974;119.946;0;1.172.704;3.961;31.764;78.148;109.267;21.667;136;0;244.943;0;88;265;602;483;1.343;528;3.309;29.653;267.314;106.450;2.193;0;0;0;405.612;14.082;507.959;727.171;428.918;166.908;79.042;0;1.924.081;57.254;172.695;124.496;157.953;69.379;39.639;0;621.416;0
DM SCFI - PRUDENCIAL;1.000.083.467;n1;C;2;S4;SAO JOSE DOS CAMPOS;SP;03/2026;4.382.722;0;0;0;0;0;0;0;0;11.028;96.521;136.283;3.562;0;0;0;247.394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.286.162;1.779.760;388.163;23.327;70;3;0;3.477.484;0;0;0;0;0;0;0;0;505.863;81.061;58.476;11.991;454;0;0;657.844;0
OMNI - PRUDENCIAL;1.000.080.460;b1;C;2;S4;SAO PAULO;SP;03/2026;4.359.537;0;0;0;0;0;0;0;0;36.572;69.038;153.486;183.064;16.929;11;0;459.101;249.832;470.106;1.105.499;1.550.223;204.313;216;0;3.580.188;0;0;0;0;0;0;0;0;0;1.410;4;0;0;0;0;1.414;0;0;0;0;0;0;0;0;45.472;113.071;130.734;28.606;951;0;0;318.834;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES;88.894.548;b3S;I;2;S4;SANTA ROSA;RS;03/2026;4.250.186;1.653;32.082;82.658;149.359;76.902;76.240;0;418.894;9.994;73.163;141.026;168.697;59.811;49.617;3;502.311;2.317;32.358;77.479;106.531;19.153;233;0;238.071;0;4;13;29;26;78;27;178;21.925;221.486;91.598;2.006;0;0;0;337.015;22.628;607.761;763.863;610.796;144.901;105.307;0;2.255.257;27.833;93.171;181.681;144.576;32.857;18.342;0;498.460;0
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1.000.081.593;b1;C;1;S2;FORTALEZA;CE;03/2026;4.154.973;1.580;18.500;45.679;63.820;15.160;2.823;0;147.563;7.565;5.267;9.302;7.582;2.297;278;0;32.290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.443;33.864;12.289;848;0;0;0;55.444;20.405;405.135;455.061;36.089;6.426;719;0;923.836;182.957;1.724.194;1.070.689;14.460;2.398;1.059;83;2.995.840;0
PEFISA S.A. - PRUDENCIAL;1.000.080.305;n1;I;2;S4;SAO PAULO;SP;03/2026;4.151.675;962;13.039;35.970;63.003;28.483;17.100;0;158.556;5.026;26.944;27.102;13.727;4.171;1.631;0;78.600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.376.649;1.687.809;689.287;16.510;0;0;0;3.770.256;0;0;0;0;0;0;0;0;1.120;35.136;64.565;43.442;0;0;0;144.263;0
PAGSEGURO - PRUDENCIAL;1.000.084.813;b1;C;2;S3;SAO PAULO;SP;03/2026;4.114.234;20.129;106.497;302.648;600.212;325.496;196.913;0;1.551.894;274;261.435;524.208;773.464;276.620;134.716;0;1.970.717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;418.021;168.747;2.522;0;0;0;589.290;0;0;0;0;0;0;0;0;2.331;2;0;0;0;0;0;2.333;0
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1.000.081.768;b1;I;3;S4;PORTO ALEGRE;RS;03/2026;3.967.824;29.453;255.500;678.146;1.260.505;677.211;305.065;0;3.205.880;1.055;101.370;220.198;301.836;84.470;40.282;23;749.234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.606;3.037;817;0;0;0;0;12.459;0;0;0;0;0;0;0;0;116;31;71;33;0;0;0;251;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88.038.260;b3S;I;2;S4;CRUZ ALTA;RS;03/2026;3.953.302;245;2.653;6.402;9.043;1.741;819;0;20.904;12.440;40.916;67.446;65.720;8.153;742;0;195.417;1.490;13.953;30.205;42.359;6.237;36;0;94.280;0;0;0;0;0;0;0;0;17.232;129.070;48.428;850;0;0;0;195.580;36.696;669.064;581.005;889.614;309.409;287.865;0;2.773.653;63.530;179.170;196.826;164.369;56.573;12.986;13;673.468;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;MEDIANEIRA;PR;03/2026;3.509.164;1.726;16.184;40.169;61.736;16.629;5.826;0;142.271;21.349;86.765;156.723;132.418;28.924;21.827;0;448.006;5.404;40.422;99.622;131.788;19.055;35;0;296.327;13;1.558;4.320;9.387;6.904;14.994;2.926;40.102;51.902;373.465;154.222;3.495;0;0;0;583.084;8.626;470.127;648.325;358.835;169.039;82.080;0;1.737.033;30.210;74.829;67.030;67.118;17.082;6.073;0;262.340;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO E OESTE DA BA;24.654.881;b3S;I;2;S4;CAMPO GRANDE;MS;03/2026;3.340.898;1.313;18.416;48.336;84.897;34.924;17.171;0;205.058;9.777;40.100;66.605;59.801;11.488;1.384;0;189.155;2.984;12.014;24.197;34.414;5.354;30;0;78.993;0;0;0;0;0;0;0;0;33.695;200.150;74.811;1.354;0;0;0;310.009;33.663;209.512;335.161;563.215;167.455;30.083;0;1.339.089;83.636;172.886;363.431;345.821;187.187;65.633;0;1.218.594;0
YAMAHA MOTOR - PRUDENCIAL;1.000.080.721;b1;C;3;S4;SAO PAULO;SP;03/2026;3.275.921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112.383;375.111;911.462;1.585.988;290.975;0;0;3.275.921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;TANGARA DA SERRA;MT;03/2026;3.234.041;4.115;37.578;99.468;163.162;53.931;31.194;0;389.448;27.922;77.418;157.726;151.625;23.406;975;0;439.072;6.201;19.844;44.566;53.974;7.397;12;0;131.993;5;26;74;168;129;357;124;883;70.519;274.003;103.052;1.513;0;0;0;449.087;24.747;61.815;220.318;197.966;16.017;10.555;0;531.417;77.478;158.967;337.306;416.018;214.817;87.553;0;1.292.140;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL E BAHIA - SICREDI CENTRO-SUL MS/BA;26.408.161;b3S;I;2;S4;DOURADOS;MS;03/2026;3.157.059;1.232;23.231;67.579;122.878;50.498;27.544;0;292.961;18.449;100.903;162.575;150.932;33.324;16.310;0;482.493;3.453;19.784;48.401;62.077;9.686;21;0;143.421;0;0;0;0;0;0;0;0;48.329;256.540;102.089;1.727;0;0;0;408.685;15.486;378.103;277.798;65.875;1.234;415;0;738.910;111.348;222.584;268.637;269.982;121.697;96.341;0;1.090.589;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S4;CHAPECO;SC;03/2026;2.906.500;1.290;15.222;41.343;91.889;60.991;78.269;0;289.004;30.294;99.811;246.317;386.727;109.352;19.227;0;891.729;2.800;22.463;61.655;133.622;49.276;288;0;270.104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.049;277.398;358.201;272.900;203.453;224.288;0;1.348.289;44.883;37.974;21.185;1.874;799;659;0;107.374;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS, GRANDE CURITIBA, VALE DO RIBEIRA E FORÇA DOS VENTOS - SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP;81.466.286;b3S;I;2;S4;PONTA GROSSA;PR;03/2026;2.807.871;1.125;15.986;39.916;61.527;26.347;19.076;0;163.977;10.898;92.575;118.699;130.132;38.603;13.926;55;404.888;2.587;29.004;69.263;94.954;14.041;73;0;209.922;11;939;2.611;5.703;4.332;10.053;1.353;25.002;39.446;322.188;130.856;2.813;0;0;0;495.302;4.838;459.505;342.012;157.077;68.353;26.751;0;1.058.535;30.645;109.641;182.195;88.425;29.968;9.370;0;450.244;0
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90.608.712;b3S;I;2;S4;CARLOS BARBOSA;RS;03/2026;2.727.223;213;3.446;8.804;13.832;4.503;3.041;0;33.839;9.771;75.289;146.643;155.990;46.070;41.962;182;475.906;2.728;33.549;84.109;119.926;22.636;74;0;263.022;76;7.145;20.056;44.167;34.342;81.715;19.332;206.834;26.958;312.608;129.274;2.437;0;0;0;471.277;6.056;383.168;199.284;180.816;112.073;70.589;0;951.985;24.168;87.873;70.009;83.865;34.186;24.252;7;324.360;0
COOPERATIVA DE CRÉDITO ARACOOP LTDA. - SICOOB ARACOOP;3.320.525;b3S;I;2;S5;ARAGUARI;MG;03/2026;2.668.977;432;3.483;8.513;16.210;7.883;8.329;0;44.851;38.512;103.099;268.091;325.330;125.442;19.118;0;879.592;1.291;5.799;11.663;15.816;1.515;0;0;36.085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.989;220.682;708.244;421.030;119.774;81.891;0;1.578.610;44.738;38.043;22.784;13.777;10.464;33;0;129.838;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87.780.268;b3S;I;2;S4;ERECHIM;RS;03/2026;2.642.254;930;10.127;24.775;36.511;14.163;11.011;0;97.516;16.038;44.484;92.545;111.938;40.811;26.376;8;332.201;1.676;17.325;43.637;55.305;6.924;10;0;124.877;0;0;0;0;0;0;0;0;17.476;199.134;73.299;1.089;0;0;0;290.998;20.680;319.006;404.565;329.881;152.938;107.632;0;1.334.702;37.830;82.416;113.841;118.676;56.912;49.055;3.229;461.960;0
CREDSYSTEM IP - PRUDENCIAL;1.000.085.441;n1;C;2;S4;BARUERI;SP;03/2026;2.627.971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.627.971;0;0;0;0;0;2.627.971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CONEXÃO - SICOOB CONEXÃO;32.430.233;b3S;I;2;S5;LINHARES;ES;03/2026;2.625.608;691;5.289;14.410;30.194;16.704;9.300;0;76.589;18.227;77.852;218.985;199.720;79.092;40.310;192;634.378;1.400;15.005;41.777;74.294;19.668;75;0;152.220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.170;103.343;927.153;319.065;152.575;163.953;75;1.671.333;26.488;40.393;10.178;6.227;3.668;4.134;0;91.088;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;CANARANA;MT;03/2026;2.593.481;254;4.551;12.502;21.932;9.727;4.419;0;53.385;22.794;31.339;45.843;46.543;4.728;1.722;0;152.970;3.218;10.241;20.730;22.010;905;0;0;57.103;23;247;689;1.580;1.279;3.431;1.287;8.536;25.653;99.975;37.007;515;0;0;0;163.150;45.359;99.472;149.593;119.358;25.592;5.224;0;444.598;108.290;186.374;208.944;607.216;380.692;222.222;0;1.713.739;0
COOPERFORTE COOPERATIVA DE CRÉDITO E INVESTIMENTOS LTDA;1.658.426;b3S;I;2;S5;BRASILIA;DF;03/2026;2.525.474;306;26.063;67.264;112.617;56.776;35.276;0;298.301;28.136;243.771;535.739;822.894;391.916;202.930;1.786;2.227.173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;CAMPO MOURAO;PR;03/2026;2.439.122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.201;13.356;5.070;38.370;15.473;1.893;0;77.363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.298;935.178;474.598;212.216;152.662;55.902;0;1.834.854;63.641;218.075;24.497;171.152;44.378;5.162;0;526.906;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;RIO VERDE;GO;03/2026;2.438.166;1;35;78;40;0;0;0;154;145.116;269.659;387.726;550.219;178.087;80.020;0;1.610.827;563;5.233;7.832;12.441;2.114;5;0;28.187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.667;418.463;127.098;119.316;13.956;5.107;0;736.608;25.076;24.546;9.325;739;408;2.050;245;62.390;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC/PR/RS;81.607.046;b3S;I;2;S4;SAO MIGUEL D'OESTE;SC;03/2026;2.422.162;375;6.014;15.718;36.264;22.227;27.341;10;107.950;13.427;56.549;128.141;212.839;92.977;41.227;112;545.271;3.480;25.513;70.750;183.470;93.303;8.779;0;385.295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.806;368.273;414.234;197.438;146.603;188.201;0;1.319.555;17.097;30.548;3.432;4.640;3.784;4.577;12;64.090;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;NOVA PETROPOLIS;RS;03/2026;2.403.113;838;7.552;18.728;29.080;11.354;7.907;0;75.459;19.093;105.634;213.517;240.207;79.130;34.076;13;691.671;5.564;43.458;107.145;143.794;27.648;581;0;328.190;96;2.805;7.588;16.105;11.814;25.397;4.877;68.683;42.332;327.514;141.908;2.839;0;0;0;514.593;2.502;109.118;149.342;135.011;69.844;37.837;0;503.653;18.992;57.179;56.037;56.997;23.155;8.502;2;220.864;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;PIMENTA BUENO;RO;03/2026;2.318.297;600;8.225;22.208;48.349;25.878;4.055;0;109.316;92.009;184.020;378.903;303.951;67.624;1.320;0;1.027.828;1.360;6.481;16.887;27.886;3.478;1;0;56.092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.548;195.172;299.658;403.551;71.450;33.923;0;1.056.300;34.308;19.742;12.039;2.251;418;3;0;68.762;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE  DA AMAZÔNIA LTDA - SICOOB CREDISUL;3.632.872;b3S;I;2;S5;VILHENA;RO;03/2026;2.316.036;178;2.154;5.440;12.581;5.758;3.052;0;29.164;118.277;183.657;301.723;320.000;122.000;70.550;0;1.116.207;2.334;7.909;15.008;18.633;3.364;23;0;47.271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50.255;238.093;348.334;296.227;45.009;33.223;0;1.011.142;53.156;52.450;1.527;1.884;1.503;1.731;0;112.252;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;79.052.122;b3S;I;2;S4;MARECHAL CANDIDO RONDON;PR;03/2026;2.270.154;451;7.502;18.932;30.370;8.972;3.270;0;69.497;9.522;58.443;145.476;178.948;52.893;6.500;1;451.783;1.503;15.573;38.064;50.390;7.750;19;0;113.299;0;90;261;581;460;1.176;230;2.799;16.014;152.192;63.928;1.336;0;0;0;233.471;4.548;193.126;348.614;223.562;105.283;60.992;0;936.125;21.454;83.737;148.958;126.335;56.613;26.081;4;463.181;0
